timestamp,src_ip,dst_ip,protocol,length,inter_arrival
1762776971.856689,192.168.1.16,142.250.200.206,data,1285,0.9526510238647461
1762776971.856769,192.168.1.16,142.250.200.206,data,1292,8.0108642578125e-05
1762776971.8568,192.168.1.16,142.250.200.206,data,1292,3.0994415283203125e-05
1762776971.856827,192.168.1.16,142.250.200.206,data,1243,2.6941299438476562e-05
1762776971.95524,142.250.200.206,192.168.1.16,data,75,1.1267011165618896
1762776971.973029,192.168.1.16,142.250.200.206,data,75,0.11620187759399414
1762776971.974978,142.250.200.206,192.168.1.16,data,68,0.019737958908081055
1762776972.011531,142.250.200.206,192.168.1.16,data,1287,0.036553144454956055
1762776972.011531,142.250.200.206,192.168.1.16,data,696,0.0
1762776972.011531,142.250.200.206,192.168.1.16,data,302,0.0
1762776972.034804,192.168.1.16,142.250.200.206,data,82,0.06177520751953125
1762776972.048976,192.168.1.16,142.250.201.22,data,276,0.014171838760375977
1762776972.049368,192.168.1.16,142.250.201.22,data,277,0.00039196014404296875
1762776972.049738,192.168.1.16,142.250.201.22,data,276,0.000370025634765625
1762776972.050255,192.168.1.16,142.250.201.22,data,276,0.0005171298980712891
1762776972.115553,142.250.201.22,192.168.1.16,data,114,1.1292657852172852
1762776972.115553,142.250.200.206,192.168.1.16,data,68,0.10402178764343262
1762776972.125122,142.250.201.22,192.168.1.16,data,160,0.009569168090820312
1762776972.142656,192.168.1.16,142.250.201.22,data,85,0.09240102767944336
1762776972.145172,142.250.201.22,192.168.1.16,data,148,0.020050048828125
1762776972.174632,192.168.1.16,142.250.201.22,data,82,0.03197598457336426
1762776972.176863,142.250.201.22,192.168.1.16,data,83,0.03169083595275879
1762776972.206645,192.168.1.16,142.250.201.22,data,82,0.032012939453125
1762776972.224953,142.250.201.22,192.168.1.16,data,68,0.04808998107910156
1762776972.254862,142.250.201.22,192.168.1.16,data,68,0.029909133911132812
1762776972.285082,142.250.201.22,192.168.1.16,data,68,0.03022003173828125
1762776972.850683,192.168.1.16,142.250.200.206,data,1285,0.6440379619598389
1762776972.850763,192.168.1.16,142.250.200.206,data,1292,8.0108642578125e-05
1762776972.850794,192.168.1.16,142.250.200.206,data,1292,3.0994415283203125e-05
1762776972.850824,192.168.1.16,142.250.200.206,data,1243,3.0040740966796875e-05
1762776972.860809,51.79.9.235,192.168.1.16,data,171,2.0856711864471436
1762776972.915982,192.168.1.16,51.79.9.235,tcp,54,0.06515789031982422
1762776972.946493,142.250.200.206,192.168.1.16,data,75,0.8309400081634521
1762776972.964137,192.168.1.16,142.250.200.206,data,75,0.04815506935119629
1762776972.970784,142.250.200.206,192.168.1.16,data,68,0.024291038513183594
1762776973.005865,142.250.200.206,192.168.1.16,data,1287,0.03508114814758301
1762776973.006291,142.250.200.206,192.168.1.16,data,696,0.0004258155822753906
1762776973.006291,142.250.200.206,192.168.1.16,data,145,0.0
1762776973.020863,192.168.1.16,142.250.201.22,data,288,0.05672597885131836
1762776973.021191,192.168.1.16,142.250.201.22,data,275,0.00032782554626464844
1762776973.021546,192.168.1.16,142.250.201.22,data,276,0.00035500526428222656
1762776973.021864,192.168.1.16,142.250.201.22,data,277,0.0003180503845214844
1762776973.022069,192.168.1.16,142.250.200.206,data,82,0.00020503997802734375
1762776973.086491,142.250.201.22,192.168.1.16,data,126,0.8014090061187744
1762776973.097481,142.250.201.22,192.168.1.16,data,159,0.010989904403686523
1762776973.106836,142.250.201.22,192.168.1.16,data,151,0.00935506820678711
1762776973.106836,142.250.201.22,192.168.1.16,data,65,0.0
1762776973.10709,192.168.1.16,142.250.201.22,data,87,0.0850210189819336
1762776973.124143,192.168.1.16,142.250.201.22,data,75,0.017052888870239258
1762776973.124949,142.250.201.22,192.168.1.16,data,91,0.018112897872924805
1762776973.124949,142.250.200.206,192.168.1.16,data,68,0.11865806579589844
1762776973.140099,192.168.1.16,142.250.201.22,data,82,0.01595616340637207
1762776973.184981,142.250.201.22,192.168.1.16,data,67,0.06003212928771973
1762776973.214943,142.250.201.22,192.168.1.16,data,68,0.029961824417114258
1762776973.797276,192.168.1.16,142.250.200.206,data,1285,0.6571769714355469
1762776973.797352,192.168.1.16,142.250.200.206,data,1292,7.605552673339844e-05
1762776973.797383,192.168.1.16,142.250.200.206,data,1292,3.0994415283203125e-05
1762776973.797409,192.168.1.16,142.250.200.206,data,1243,2.5987625122070312e-05
1762776973.885466,142.250.200.206,192.168.1.16,data,75,0.7605171203613281
1762776973.90752,192.168.1.16,142.250.200.206,data,75,0.11011099815368652
1762776973.915192,142.250.200.206,192.168.1.16,data,68,0.02972579002380371
1762776973.946455,142.250.200.206,192.168.1.16,data,1287,0.031263113021850586
1762776973.956562,142.250.200.206,192.168.1.16,data,1133,0.010107040405273438
1762776973.956562,142.250.200.206,192.168.1.16,data,283,0.0
1762776973.969098,192.168.1.16,74.125.71.188,data,55,0.06157803535461426
1762776973.96924,192.168.1.16,142.250.200.206,data,82,0.0001418590545654297
1762776973.999476,192.168.1.16,142.250.201.22,data,259,0.030236005783081055
1762776973.999784,192.168.1.16,142.250.201.22,data,247,0.00030803680419921875
1762776974.000322,192.168.1.16,142.250.201.22,data,248,0.0005381107330322266
1762776974.00066,192.168.1.16,142.250.201.22,data,249,0.00033783912658691406
1762776974.04645,74.125.71.188,192.168.1.16,tcp,66,45.088982820510864
1762776974.054927,142.250.200.206,192.168.1.16,data,68,0.09836506843566895
1762776974.067258,142.250.201.22,192.168.1.16,data,169,0.8523149490356445
1762776974.075032,142.250.201.22,192.168.1.16,data,159,0.0077741146087646484
1762776974.075032,142.250.201.22,192.168.1.16,data,156,0.0
1762776974.075032,51.79.9.235,192.168.1.16,tcp,78,1.2142229080200195
1762776974.085171,142.250.201.22,192.168.1.16,data,136,0.010138988494873047
1762776974.085495,192.168.1.16,142.250.201.22,data,90,0.08483505249023438
1762776974.12694,192.168.1.16,51.79.9.235,tcp,54,0.041445016860961914
1762776974.164919,142.250.201.22,192.168.1.16,data,68,0.07974791526794434
1762776974.188066,192.168.1.16,51.79.9.235,data,62,0.061125993728637695
1762776974.200472,104.18.39.21,192.168.1.16,tls,78,4.80556321144104
1762776974.200681,192.168.1.16,104.18.39.21,tls,82,0.012614965438842773
1762776974.316974,104.18.39.21,192.168.1.16,tcp,54,0.1165018081665039
1762776974.351315,51.79.9.235,192.168.1.16,tcp,54,0.27628302574157715
1762776974.670061,192.168.1.16,104.18.39.21,tcp,66,0.46938014030456543
1762776974.834402,192.168.1.16,142.250.200.206,data,1285,0.16434097290039062
1762776974.834477,192.168.1.16,142.250.200.206,data,1292,7.486343383789062e-05
1762776974.834508,192.168.1.16,142.250.200.206,data,1292,3.0994415283203125e-05
1762776974.834535,192.168.1.16,142.250.200.206,data,1242,2.6941299438476562e-05
1762776974.876268,104.18.39.21,192.168.1.16,tcp,66,0.5592939853668213
1762776974.876344,192.168.1.16,104.18.39.21,tcp,54,0.04180908203125
1762776974.877007,192.168.1.16,104.18.39.21,tls,1454,0.0006630420684814453
1762776974.877007,192.168.1.16,104.18.39.21,tls,673,0.0
1762776974.87739,192.168.1.16,104.18.39.21,tls,1454,0.0003829002380371094
1762776974.87739,192.168.1.16,104.18.39.21,tcp,1454,0.0
1762776974.87739,192.168.1.16,104.18.39.21,tcp,1454,0.0
1762776974.87739,192.168.1.16,104.18.39.21,tcp,1454,0.0
1762776974.87739,192.168.1.16,104.18.39.21,tls,122,0.0
1762776975.001096,192.168.1.16,142.250.200.206,data,1285,0.12370610237121582
1762776975.041742,142.250.200.206,192.168.1.16,data,75,0.9868149757385254
1762776975.042225,142.250.200.206,192.168.1.16,data,68,0.00048279762268066406
1762776975.042604,104.18.39.21,192.168.1.16,tcp,54,0.1663360595703125
1762776975.042989,104.18.39.21,192.168.1.16,tcp,54,0.00038504600524902344
1762776975.045423,104.18.39.21,192.168.1.16,tls,1466,0.0024340152740478516
1762776975.045423,104.18.39.21,192.168.1.16,tls,493,0.0
1762776975.045423,142.250.200.206,192.168.1.16,data,1287,0.0031981468200683594
1762776975.045423,142.250.200.206,192.168.1.16,data,519,0.0
1762776975.045583,192.168.1.16,104.18.39.21,tcp,54,0.04448699951171875
1762776975.045897,192.168.1.16,104.18.39.21,tcp,54,0.0003139972686767578
1762776975.046163,142.250.200.206,192.168.1.16,data,292,0.00074005126953125
1762776975.046163,104.18.39.21,192.168.1.16,tcp,54,0.00074005126953125
1762776975.047269,192.168.1.16,104.18.39.21,tls,138,0.0013720989227294922
1762776975.063617,192.168.1.16,142.250.200.206,data,82,0.016347885131835938
1762776975.064821,104.18.39.21,192.168.1.16,tcp,54,0.018657922744750977
1762776975.100789,192.168.1.16,142.250.201.22,data,262,0.03717207908630371
1762776975.101098,192.168.1.16,142.250.201.22,data,252,0.000308990478515625
1762776975.101278,192.168.1.16,142.250.201.22,data,251,0.0001800060272216797
1762776975.101447,192.168.1.16,142.250.201.22,data,254,0.0001690387725830078
1762776975.195009,104.18.39.21,192.168.1.16,tcp,54,0.13018798828125
1762776975.195832,142.250.200.206,192.168.1.16,data,69,0.14966893196105957
1762776975.19676,104.18.39.21,192.168.1.16,tcp,54,0.001750946044921875
1762776975.197096,142.250.200.206,192.168.1.16,data,67,0.0012640953063964844
1762776975.200456,104.18.39.21,192.168.1.16,tls,1012,0.003695964813232422
1762776975.202651,192.168.1.16,104.18.39.21,tls,86,0.10120391845703125
1762776975.203037,192.168.1.16,104.18.39.21,tls,204,0.0003859996795654297
1762776975.220528,192.168.1.16,142.250.201.22,data,262,0.017490863800048828
1762776975.225187,51.79.9.235,192.168.1.16,tcp,235,0.8738720417022705
1762776975.255144,142.250.201.22,192.168.1.16,data,169,1.0902249813079834
1762776975.265121,142.250.201.22,192.168.1.16,data,114,0.009977102279663086
1762776975.272434,192.168.1.16,51.79.9.235,tcp,54,0.05190610885620117
1762776975.274876,142.250.201.22,192.168.1.16,data,96,0.009755134582519531
1762776975.274876,142.250.201.22,192.168.1.16,data,81,0.0
1762776975.274876,104.18.39.21,192.168.1.16,tcp,54,0.07442021369934082
1762776975.27517,192.168.1.16,142.250.201.22,data,87,0.0027360916137695312
1762776975.284947,142.250.201.22,192.168.1.16,data,69,0.01007080078125
1762776975.296116,104.18.39.21,192.168.1.16,tls,199,0.0212399959564209
1762776975.29642,192.168.1.16,142.250.201.22,data,82,0.021250009536743164
1762776975.332392,142.250.201.22,192.168.1.16,data,67,0.047445058822631836
1762776975.347421,192.168.1.16,104.18.39.21,tcp,54,0.05100083351135254
1762776975.374941,142.250.201.22,192.168.1.16,data,68,0.04254913330078125
1762776975.885028,192.168.1.16,142.250.200.206,data,1285,0.537606954574585
1762776975.885115,192.168.1.16,142.250.200.206,data,1292,8.702278137207031e-05
1762776975.885146,192.168.1.16,142.250.200.206,data,1292,3.0994415283203125e-05
1762776975.885173,192.168.1.16,142.250.200.206,data,1243,2.7179718017578125e-05
1762776975.967954,142.250.200.206,192.168.1.16,data,74,0.7708578109741211
1762776975.975305,142.250.200.206,192.168.1.16,data,67,0.0073511600494384766
1762776975.989116,192.168.1.16,142.250.200.206,data,75,0.10394287109375
1762776976.005063,142.250.200.206,192.168.1.16,data,68,0.029757976531982422
1762776976.035765,142.250.200.206,192.168.1.16,data,1287,0.030701875686645508
1762776976.035765,142.250.200.206,192.168.1.16,data,704,0.0
1762776976.035765,142.250.200.206,192.168.1.16,data,179,0.0
1762776976.051195,192.168.1.16,142.250.200.206,data,82,0.06207895278930664
1762776976.069818,192.168.1.16,142.250.201.22,data,289,0.01862311363220215
1762776976.072918,192.168.1.16,142.250.201.22,data,286,0.0030999183654785156
1762776976.073911,192.168.1.16,142.250.201.22,data,286,0.0009930133819580078
1762776976.074446,192.168.1.16,142.250.201.22,data,287,0.0005350112915039062
1762776976.1369,142.250.200.206,192.168.1.16,data,68,0.1011350154876709
1762776976.137716,142.250.201.22,192.168.1.16,data,114,0.7627749443054199
1762776976.1449,142.250.201.22,192.168.1.16,data,161,0.007184028625488281
1762776976.1449,142.250.201.22,192.168.1.16,data,98,0.0
1762776976.16104,192.168.1.16,142.250.201.22,data,88,0.0865941047668457
1762776976.196869,142.250.201.22,192.168.1.16,data,138,0.05196881294250488
1762776976.223154,192.168.1.16,142.250.201.22,data,82,0.06211400032043457
1762776976.25631,142.250.201.22,192.168.1.16,data,68,0.05944108963012695
1762776976.327171,142.250.201.22,192.168.1.16,data,68,0.0708611011505127
1762776976.445879,51.79.9.235,192.168.1.16,data,123,1.2206919193267822
1762776976.492493,192.168.1.16,51.79.9.235,tcp,54,0.26933884620666504
1762776976.802013,192.168.1.16,142.250.200.206,data,1285,0.30952000617980957
1762776976.802107,192.168.1.16,142.250.200.206,data,1292,9.417533874511719e-05
1762776976.802137,192.168.1.16,142.250.200.206,data,1292,2.9802322387695312e-05
1762776976.802163,192.168.1.16,142.250.200.206,data,1243,2.5987625122070312e-05
1762776976.899248,142.250.200.206,192.168.1.16,data,75,0.762347936630249
1762776976.919016,192.168.1.16,142.250.200.206,data,75,0.11685299873352051
1762776976.922083,142.250.200.206,192.168.1.16,data,68,0.02283501625061035
1762776976.981114,142.250.200.206,192.168.1.16,data,1287,0.059031009674072266
1762776976.984578,142.250.200.206,192.168.1.16,data,681,0.0034639835357666016
1762776976.986764,142.250.200.206,192.168.1.16,data,227,0.0021860599517822266
1762776976.996636,192.168.1.16,142.250.200.206,data,82,0.07762002944946289
1762776977.015729,192.168.1.16,142.250.201.22,data,301,0.019093036651611328
1762776977.016326,192.168.1.16,142.250.201.22,data,291,0.0005970001220703125
1762776977.016606,192.168.1.16,142.250.201.22,data,291,0.00028014183044433594
1762776977.016851,192.168.1.16,142.250.201.22,data,292,0.0002448558807373047
1762776977.074967,142.250.200.206,192.168.1.16,data,68,0.08820295333862305
1762776977.085111,142.250.201.22,192.168.1.16,data,117,0.7579398155212402
1762776977.085111,142.250.201.22,192.168.1.16,data,151,0.0
1762776977.085111,142.250.201.22,192.168.1.16,data,96,0.0
1762776977.085111,142.250.201.22,192.168.1.16,data,156,0.0
1762776977.106599,192.168.1.16,142.250.201.22,data,91,0.08974814414978027
1762776977.184928,142.250.201.22,192.168.1.16,data,68,0.09981703758239746
1762776977.533523,51.79.9.235,192.168.1.16,tcp,78,1.087644100189209
1762776977.577565,192.168.1.16,51.79.9.235,tcp,54,0.4709658622741699
1762776977.78648,192.168.1.16,142.250.200.206,data,1285,0.20891499519348145
1762776977.786594,192.168.1.16,142.250.200.206,data,1292,0.00011396408081054688
1762776977.786638,192.168.1.16,142.250.200.206,data,1292,4.410743713378906e-05
1762776977.786676,192.168.1.16,142.250.200.206,data,1244,3.790855407714844e-05
1762776977.905338,142.250.200.206,192.168.1.16,data,75,0.8303711414337158
1762776977.924567,192.168.1.16,142.250.200.206,data,75,0.13789105415344238
1762776977.925088,142.250.200.206,192.168.1.16,data,68,0.019749879837036133
1762776977.966314,142.250.200.206,192.168.1.16,data,1287,0.04122614860534668
1762776977.966314,142.250.200.206,192.168.1.16,data,543,0.0
1762776977.966314,142.250.200.206,192.168.1.16,data,153,0.0
1762776977.987996,192.168.1.16,142.250.200.206,data,82,0.06342911720275879
1762776978.009553,192.168.1.16,142.250.201.22,data,276,0.021556854248046875
1762776978.009949,192.168.1.16,142.250.201.22,data,265,0.0003960132598876953
1762776978.010332,192.168.1.16,142.250.201.22,data,265,0.00038313865661621094
1762776978.010761,192.168.1.16,142.250.201.22,data,265,0.00042891502380371094
1762776978.054947,140.82.113.26,192.168.1.16,tls,79,14.67996597290039
1762776978.055171,192.168.1.16,140.82.113.26,tls,83,0.044409990310668945
1762776978.064973,142.250.200.206,192.168.1.16,data,68,0.09865903854370117
1762776978.075191,142.250.201.22,192.168.1.16,data,169,0.8902630805969238
1762776978.085529,142.250.201.22,192.168.1.16,data,156,0.010338068008422852
1762776978.085529,142.250.201.22,192.168.1.16,data,97,0.0
1762776978.096909,192.168.1.16,142.250.201.22,data,88,0.041738033294677734
1762776978.097223,142.250.201.22,192.168.1.16,data,141,0.011693954467773438
1762776978.112869,192.168.1.16,142.250.201.22,data,82,0.015959978103637695
1762776978.176235,142.250.201.22,192.168.1.16,data,68,0.07901191711425781
1762776978.214946,140.82.113.26,192.168.1.16,tcp,54,0.15999913215637207
1762776978.329201,51.79.9.235,192.168.1.16,tcp,78,0.795677900314331
1762776978.329237,192.168.1.16,51.79.9.235,tcp,66,0.2163679599761963
1762776978.745267,192.168.1.16,142.250.200.206,data,1285,0.4160299301147461
1762776978.74535,192.168.1.16,142.250.200.206,data,1292,8.296966552734375e-05
1762776978.745383,192.168.1.16,142.250.200.206,data,1292,3.314018249511719e-05
1762776978.745413,192.168.1.16,142.250.200.206,data,1245,3.0040740966796875e-05
1762776978.828255,142.250.200.206,192.168.1.16,data,69,0.7632818222045898
1762776978.841126,142.250.200.206,192.168.1.16,data,75,0.012871026992797852
1762776978.856346,142.250.200.206,192.168.1.16,data,68,0.015219926834106445
1762776978.856584,192.168.1.16,142.250.200.206,data,74,0.11117100715637207
1762776978.899424,142.250.200.206,192.168.1.16,data,1287,0.04307818412780762
1762776978.899424,142.250.200.206,192.168.1.16,data,1082,0.0
1762776978.899424,104.18.39.21,192.168.1.16,tls,78,3.6033079624176025
1762776978.899424,142.250.200.206,192.168.1.16,data,73,0.0
1762776978.899649,192.168.1.16,104.18.39.21,tls,82,0.04306483268737793
1762776978.914493,192.168.1.16,142.250.200.206,data,82,0.014844179153442383
1762776978.914842,192.168.1.16,142.250.201.22,data,278,0.00034880638122558594
1762776978.917168,192.168.1.16,142.250.201.22,data,266,0.0023260116577148438
1762776978.917568,192.168.1.16,142.250.201.22,data,268,0.0004000663757324219
1762776978.917916,192.168.1.16,142.250.201.22,data,268,0.00034809112548828125
1762776978.964944,104.18.39.21,192.168.1.16,tcp,54,0.06551980972290039
1762776978.985164,142.250.201.22,192.168.1.16,data,118,0.8089289665222168
1762776978.99506,142.250.201.22,192.168.1.16,data,165,0.009896039962768555
1762776978.99506,142.250.201.22,192.168.1.16,data,141,0.0
1762776979.003609,192.168.1.16,142.250.201.22,data,88,0.0856928825378418
1762776979.00493,142.250.201.22,192.168.1.16,data,146,0.009870052337646484
1762776979.00493,142.250.200.206,192.168.1.16,data,68,0.10550594329833984
1762776979.034649,192.168.1.16,142.250.201.22,data,82,0.031039953231811523
1762776979.084831,142.250.201.22,192.168.1.16,data,68,0.07990097999572754
1762776979.115289,142.250.201.22,192.168.1.16,data,68,0.03045797348022461
1762776979.657603,192.168.1.16,142.250.200.206,data,1285,0.6229541301727295
1762776979.657679,192.168.1.16,142.250.200.206,data,1292,7.605552673339844e-05
1762776979.657709,192.168.1.16,142.250.200.206,data,1292,2.9802322387695312e-05
1762776979.657737,192.168.1.16,142.250.200.206,data,1245,2.8133392333984375e-05
1762776979.750158,142.250.200.206,192.168.1.16,data,75,0.7452280521392822
1762776979.775346,142.250.200.206,192.168.1.16,data,68,0.025187969207763672
1762776979.775907,192.168.1.16,142.250.200.206,data,74,0.11817002296447754
1762776979.806547,142.250.200.206,192.168.1.16,data,1287,0.031200885772705078
1762776979.806547,142.250.200.206,192.168.1.16,data,643,0.0
1762776979.806547,142.250.200.206,192.168.1.16,data,134,0.0
1762776979.82723,192.168.1.16,142.250.200.206,data,82,0.05132293701171875
1762776979.843123,192.168.1.16,142.250.201.22,data,281,0.015892982482910156
1762776979.843633,192.168.1.16,142.250.201.22,data,269,0.0005099773406982422
1762776979.846219,192.168.1.16,142.250.201.22,data,268,0.0025861263275146484
1762776979.846804,192.168.1.16,142.250.201.22,data,268,0.0005848407745361328
1762776979.90497,142.250.201.22,192.168.1.16,data,124,0.7896809577941895
1762776979.90497,142.250.200.206,192.168.1.16,data,68,0.09842300415039062
1762776979.915095,142.250.201.22,192.168.1.16,data,114,0.010125160217285156
1762776979.915095,142.250.201.22,192.168.1.16,data,156,0.0
1762776979.922652,192.168.1.16,142.250.201.22,data,88,0.07584810256958008
1762776979.925117,142.250.201.22,192.168.1.16,data,156,0.01002192497253418
1762776979.954685,192.168.1.16,142.250.201.22,data,82,0.03203296661376953
1762776980.01536,142.250.201.22,192.168.1.16,data,68,0.09024310111999512
1762776980.036604,142.250.201.22,192.168.1.16,data,68,0.021243810653686523
1762776980.095183,51.79.9.235,192.168.1.16,tcp,129,1.765981912612915
1762776980.142587,192.168.1.16,51.79.9.235,tcp,54,0.18790197372436523
1762776980.61875,192.168.1.16,142.250.200.206,data,1285,0.4761631488800049
1762776980.618841,192.168.1.16,142.250.200.206,data,1292,9.083747863769531e-05
1762776980.618872,192.168.1.16,142.250.200.206,data,1292,3.0994415283203125e-05
1762776980.618901,192.168.1.16,142.250.200.206,data,1246,2.9087066650390625e-05
1762776980.715367,142.250.200.206,192.168.1.16,data,75,0.8103971481323242
1762776980.735313,142.250.200.206,192.168.1.16,data,68,0.019945859909057617
1762776980.735954,192.168.1.16,142.250.200.206,data,74,0.11705303192138672
1762776980.75596,192.168.1.16,224.0.0.22,igmp,54,0.02000594139099121
1762776980.765241,192.168.1.16,20.44.10.122,tcp,54,0.009280920028686523
1762776980.767494,192.168.1.16,224.0.0.22,igmp,54,0.0022530555725097656
1762776980.779301,142.250.200.206,192.168.1.16,data,1287,0.04398798942565918
1762776980.779486,142.250.200.206,192.168.1.16,data,522,0.0001850128173828125
1762776980.780197,142.250.200.206,192.168.1.16,data,283,0.0007109642028808594
1762776980.840037,192.168.1.16,142.250.200.206,data,82,0.07254314422607422
1762776980.885928,142.250.200.206,192.168.1.16,data,1287,0.10573101043701172
1762776980.890226,192.168.1.16,142.250.200.206,data,76,0.05018877983093262
1762776980.904384,192.168.1.16,224.0.0.22,igmp,54,0.014158010482788086
1762776980.909568,192.168.1.16,224.0.0.22,igmp,54,0.005184173583984375
1762776980.910683,192.168.1.16,224.0.0.22,igmp,54,0.0011148452758789062
1762776980.914843,142.250.200.206,192.168.1.16,data,68,0.0289151668548584
1762776980.920334,192.168.1.16,224.0.0.22,igmp,54,0.00965118408203125
1762776980.931273,192.168.1.16,224.0.0.251,mdns,71,0.010938882827758789
1762776980.9337,192.168.1.16,224.0.0.252,llmnr,65,0.0024271011352539062
1762776980.934945,192.168.1.16,224.0.0.251,mdns,71,0.0012450218200683594
1762776980.938543,192.168.1.16,224.0.0.251,mdns,165,0.0035979747772216797
1762776980.939743,192.168.1.16,224.0.0.251,mdns,165,0.001199960708618164
1762776980.950158,192.168.1.16,142.250.201.22,data,280,0.010415077209472656
1762776980.950468,192.168.1.16,142.250.201.22,data,268,0.00030994415283203125
1762776980.9507,192.168.1.16,142.250.201.22,data,268,0.0002319812774658203
1762776980.951633,192.168.1.16,142.250.201.22,data,268,0.0009329319000244141
1762776981.014946,20.44.10.122,192.168.1.16,tcp,54,21.37725305557251
1762776981.014993,192.168.1.16,20.44.10.122,tcp,54,0.06335997581481934
1762776981.025018,142.250.201.22,192.168.1.16,data,168,0.9884140491485596
1762776981.025018,142.250.201.22,192.168.1.16,data,155,0.0
1762776981.025018,142.250.201.22,192.168.1.16,data,141,0.0
1762776981.035133,142.250.201.22,192.168.1.16,data,136,0.010114908218383789
1762776981.051618,192.168.1.16,142.250.201.22,data,91,0.03662514686584473
1762776981.085092,51.79.9.235,192.168.1.16,tcp,143,0.9899091720581055
1762776981.125113,142.250.201.22,192.168.1.16,data,68,0.0899801254272461
1762776981.129554,192.168.1.16,51.79.9.235,tcp,54,0.07793593406677246
1762776981.175137,192.168.1.16,192.168.1.1,dns,83,0.04558300971984863
1762776981.175546,192.168.1.16,192.168.1.1,dns,84,0.0004088878631591797
1762776981.175545,192.168.1.16,192.168.1.1,dns,83,-9.5367431640625e-07
1762776981.1759,192.168.1.16,192.168.1.1,dns,84,0.00035500526428222656
1762776981.21092,192.168.1.1,192.168.1.16,dns,227,42.15571618080139
1762776981.215106,192.168.1.1,192.168.1.16,dns,254,0.004185914993286133
1762776981.215106,192.168.1.1,192.168.1.16,dns,269,0.0
1762776981.215106,192.168.1.1,192.168.1.16,dns,264,0.0
1762776981.215775,192.168.1.16,192.168.1.1,dns,81,0.039875030517578125
1762776981.215894,192.168.1.16,192.168.1.1,dns,81,0.00011897087097167969
1762776981.215963,192.168.1.16,95.101.35.56,tcp,66,6.890296936035156e-05
1762776981.245156,192.168.1.1,192.168.1.16,dns,145,0.030050039291381836
1762776981.255151,192.168.1.1,192.168.1.16,dns,137,0.009994983673095703
1762776981.27066,192.168.1.16,224.0.0.22,igmp,62,0.05469703674316406
1762776981.286161,95.101.35.56,192.168.1.16,tcp,66,
1762776981.28625,192.168.1.16,95.101.35.56,tcp,54,0.015590190887451172
1762776981.286921,192.168.1.16,95.101.35.56,http,208,0.0006709098815917969
1762776981.339416,95.101.35.56,192.168.1.16,tcp,66,0.05325508117675781
1762776981.33946,192.168.1.16,95.101.35.56,tcp,66,0.05253887176513672
1762776981.355907,95.101.35.56,192.168.1.16,tcp,54,0.016490936279296875
1762776981.360776,95.101.35.56,192.168.1.16,data-text-lines,241,0.004868984222412109
1762776981.360776,95.101.35.56,192.168.1.16,tcp,54,0.0
1762776981.360864,192.168.1.16,95.101.35.56,tcp,54,0.021404027938842773
1762776981.360912,192.168.1.16,95.101.35.56,tcp,54,4.8160552978515625e-05
1762776981.673616,192.168.1.16,95.101.35.56,tcp,54,0.31270384788513184
1762776981.734872,95.101.35.56,192.168.1.16,tcp,54,0.374096155166626
1762776981.904137,192.168.1.16,142.250.200.206,data,1285,0.23052096366882324
1762776981.904217,192.168.1.16,142.250.200.206,data,1292,8.0108642578125e-05
1762776981.904249,192.168.1.16,142.250.200.206,data,1292,3.1948089599609375e-05
1762776981.904282,192.168.1.16,142.250.200.206,data,1244,3.314018249511719e-05
1762776981.976584,51.79.9.235,192.168.1.16,tcp,102,0.8914918899536133
1762776981.995371,142.250.200.206,192.168.1.16,data,75,1.0805280208587646
1762776982.013333,192.168.1.16,142.250.200.206,data,75,0.10905098915100098
1762776982.028988,192.168.1.16,51.79.9.235,tcp,54,0.015654802322387695
1762776982.029016,142.250.200.206,192.168.1.16,data,68,0.033644914627075195
1762776982.082687,142.250.200.206,192.168.1.16,data,1287,0.05367088317871094
1762776982.087066,142.250.200.206,192.168.1.16,data,694,0.0043790340423583984
1762776982.087066,142.250.200.206,192.168.1.16,data,240,0.0
1762776982.106917,192.168.1.16,142.250.200.206,data,82,0.07792901992797852
1762776982.122032,192.168.1.16,142.250.201.22,data,298,0.015115022659301758
1762776982.123634,192.168.1.16,142.250.201.22,data,299,0.0016021728515625
1762776982.12447,192.168.1.16,142.250.201.22,data,298,0.0008358955383300781
1762776982.127854,192.168.1.16,142.250.201.22,data,298,0.003384113311767578
1762776982.187933,142.250.200.206,192.168.1.16,data,68,0.10086703300476074
1762776982.187933,142.250.201.22,192.168.1.16,data,114,1.0628199577331543
1762776982.195394,142.250.201.22,192.168.1.16,data,156,0.007461071014404297
1762776982.205815,142.250.201.22,192.168.1.16,data,98,0.010421037673950195
1762776982.206148,192.168.1.16,142.250.201.22,data,87,0.0782938003540039
1762776982.235195,142.250.201.22,192.168.1.16,data,138,0.029379844665527344
1762776982.235195,142.250.201.22,192.168.1.16,data,65,0.0
1762776982.262532,192.168.1.16,142.250.201.22,data,82,0.05638408660888672
1762776982.287947,142.250.201.22,192.168.1.16,data,68,0.052752017974853516
1762776982.334018,142.250.201.22,192.168.1.16,data,68,0.04607105255126953
1762776982.846538,51.79.9.235,192.168.1.16,tcp,66,0.8699541091918945
1762776982.886412,192.168.1.16,142.250.200.206,data,1285,0.6238799095153809
1762776982.886489,192.168.1.16,142.250.200.206,data,1292,7.700920104980469e-05
1762776982.886521,192.168.1.16,142.250.200.206,data,1292,3.218650817871094e-05
1762776982.886557,192.168.1.16,142.250.200.206,data,1245,3.600120544433594e-05
